state,district,commodity,variety,modal_price
Maharashtra,Chandrapur,Little gourd (Kundru),Other,1000
Maharashtra,Chandrapur,Mango,Other,9000
Maharashtra,Chandrapur,Onion,Other,700
Maharashtra,Chandrapur,Pine Apple,Other,50
Maharashtra,Chandrapur,Potato,Other,1300
Maharashtra,Chandrapur,Pumpkin,Other,500
Maharashtra,Chandrapur,Sweet Pumpkin,Other,600
Maharashtra,Chandrapur,Tomato,Other,400
Maharashtra,Chandrapur,Paddy(Dhan),Other,2425
Maharashtra,Chandrapur,Paddy(Dhan),Other,2450
Maharashtra,Chandrapur,Paddy(Dhan),Other,2000
Maharashtra,Dhule,Bajra(Pearl Millet/Cumbu),Other,1050
Maharashtra,Dhule,Bengal Gram(Gram),Other,3350
Maharashtra,Dhule,Black Gram (Urd Beans),Other,3500
Maharashtra,Dhule,Groundnut,Other,3600
Maharashtra,Dhule,Maize,Yellow,1140
Maharashtra,Dhule,Onion,Red,600
Maharashtra,Dhule,Arhar (Tur/Red Gram),Other,3800
Maharashtra,Dhule,Bajra(Pearl Millet/Cumbu),Other,1076
Maharashtra,Dhule,Bengal Gram(Gram),Other,4000
Maharashtra,Dhule,Chili Red,Other,2200
Maharashtra,Dhule,Green Gram (Moong),Other,2751
Maharashtra,Dhule,Groundnut,Other,3400
Maharashtra,Dhule,Maize,Yellow,1120
Maharashtra,Dhule,Wheat,Other,1651
Maharashtra,Gadchiroli,Groundnut,Other,3800
Maharashtra,Gadchiroli,Paddy(Dhan),Other,2300
Maharashtra,Gadchiroli,Paddy(Dhan),Other,2300
Maharashtra,Hingoli,Arhar (Tur/Red Gram),Other,4050
Maharashtra,Hingoli,Bengal Gram(Gram),Other,3450
Maharashtra,Hingoli,Soyabean,Yellow,3775
Maharashtra,Jalana,Arhar (Tur/Red Gram),Other,3850
Maharashtra,Jalana,Bajra(Pearl Millet/Cumbu),Other,1100
Maharashtra,Jalana,Bengal Gram(Gram),Other,3300
Maharashtra,Jalana,Jowar(Sorghum),Other,1601
Maharashtra,Jalana,Wheat,Other,1800
Maharashtra,Jalgaon,Arhar (Tur/Red Gram),Other,3550
Maharashtra,Jalgaon,Bajra(Pearl Millet/Cumbu),Other,1325
Maharashtra,Jalgaon,Bengal Gram(Gram),Average (Whole),3400
Maharashtra,Jalgaon,Maize,Deshi Red,1160
Maharashtra,Jalgaon,Soyabean,Other,2500
Maharashtra,Jalgaon,Wheat,Other,1800
Maharashtra,Jalgaon,Arhar (Tur/Red Gram),Other,3600
Maharashtra,Jalgaon,Bengal Gram(Gram),Other,3300
Maharashtra,Jalgaon,Jowar(Sorghum),Jowar ( White),1300
Maharashtra,Jalgaon,Onion,Red,700
Maharashtra,Jalgaon,Soyabean,Other,2500
Maharashtra,Jalgaon,Wheat,Maharashtra 2189,1600
Maharashtra,Jalgaon,Arhar (Tur/Red Gram),Other,3501
